date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-11,2.4361235875218954,1.3255969971618642,3.5664628148782795,41273568614
2025-03-12,2.436956707821106,1.1794181804494135,3.604182135574507,41273568614
2025-03-13,2.4377898281203167,1.2570404735116127,3.6299540667331676,41273568614
2025-03-14,2.438622948419528,1.2515894153669649,3.658822130344633,41273568614
2025-03-15,2.4394560687187385,1.1892748567729072,3.5855344200462547,41273568614
2025-03-16,2.4402891890179492,1.270016154289913,3.624032818812451,41273568614
2025-03-17,2.44112230931716,1.237400855205177,3.6599626388608004,41273568614
2025-03-18,2.4419554296163706,1.2732708142314701,3.567209289172584,41273568614
2025-03-19,2.4427885499155817,1.2659007501514292,3.6487483099983034,41273568614
2025-03-20,2.4436216702147924,1.3165910250791164,3.601305561227199,41273568614
2025-03-21,2.444454790514003,1.2087121495860664,3.564406993662124,41273568614
2025-03-22,2.4452879108132137,1.31922240681248,3.7006428295263754,41273568614
2025-03-23,2.446121031112425,1.28936138994486,3.6428854041368983,41273568614
2025-03-24,2.4469541514116355,1.2560001601421236,3.6184669906405125,41273568614
2025-02-25,7.285710583665994,7.285710582629302,7.285710584812153,41276985638
2025-02-26,7.571424869399289,7.571424868228388,7.571424870580193,41276985638
2025-02-27,7.857139155132588,7.857139153776428,7.857139156438574,41276985638
2025-02-28,8.142853440865887,8.142853439480174,8.142853442179913,41276985638
2025-03-01,8.428567726599185,8.428567725111284,8.42856772827287,41276985638
2025-03-02,8.714282012332482,8.714282010605382,8.714282014095637,41276985638
2025-03-03,8.999996298065781,8.999996295691599,8.99999630030985,41276985638
2025-03-04,9.28571058379908,9.285710581219444,9.285710586558421,41276985638
2025-03-05,9.571424869532377,9.571424865884245,9.571424873185666,41276985638
2025-03-06,9.857139155265676,9.857139150569097,9.85713915965689,41276985638
2025-03-07,10.142853440998975,10.142853435307027,10.14285344648709,41276985638
2025-03-08,10.428567726732274,10.428567719637856,10.428567733539058,41276985638
2025-03-09,10.714282012465569,10.714282003307162,10.714282020454707,41276985638
2025-03-10,10.999996298198868,10.999996287468655,10.99999630774775,41276985638
2025-03-11,11.285710583932167,11.285710572064795,11.285710594693116,41276985638
2025-03-12,11.571424869665462,11.571424855749314,11.571424882527433,41276985638
2025-03-13,11.85713915539876,11.857139139742731,11.85713916973466,41276985638
2025-03-14,12.14285344113206,12.142853423472506,12.142853456962573,41276985638
2025-03-15,12.428567726865358,12.42856770820505,12.428567744896895,41276985638
2025-03-16,12.714282012598657,12.714281990659085,12.714282031898243,41276985638
2025-03-17,12.999996298331956,12.999996274267346,12.999996319726208,41276985638
2025-03-18,13.285710584065251,13.285710558392164,13.285710607495304,41276985638
2025-03-19,13.571424869798554,13.571424842485158,13.571424896498543,41276985638
2025-03-20,13.857139155531849,13.857139125049722,13.857139184492192,41276985638
2025-03-21,14.142853441265148,14.142853409229051,14.142853472034725,41276985638
2025-03-22,14.428567726998446,14.428567692317728,14.428567759765,41276985638
2025-03-23,14.714282012731742,14.71428197630007,14.714282047190023,41276985638
2025-03-24,14.999996298465044,14.999996260027542,14.999996335159292,41276985638
2025-02-18,109.90443163035172,103.91288898288342,116.55071900699387,41491392694
2025-02-19,110.43952772561039,104.01088134102454,116.80318254453246,41491392694
2025-02-20,110.97462382086908,104.66928965578487,118.05686897728668,41491392694
2025-02-21,111.50971991612775,104.96607655550036,118.46741091003223,41491392694
2025-02-22,112.04481601138644,105.07700384731807,118.94614692672674,41491392694
2025-02-23,112.57991210664511,105.85392750167628,119.62269186489614,41491392694
2025-02-24,113.1150082019038,106.48889809751866,120.48229496460087,41491392694
2025-02-25,113.6501042971625,107.53324571709706,120.34972850026627,41491392694
2025-02-26,114.18520039242117,107.5622017815107,120.17413656997691,41491392694
2025-02-27,114.72029648767983,107.93046803204636,121.47562054136137,41491392694
2025-02-28,115.25539258293853,108.57436239167542,121.92326715032996,41491392694
2025-03-01,115.79048867819719,109.18655395082848,122.66417961465403,41491392694
2025-03-02,116.32558477345589,109.73770323549478,123.13834248026019,41491392694
2025-03-03,116.86068086871455,109.99276529343012,123.29231996871655,41491392694
